Unnamed: 0,utt_id,EDA,filename,session_number,speaker,start,end,utterance,original_order,file_name_base
9227,6,sd,Ses05F_impro04,5,F,71.26,75.44,That's fine.  I'd be willing to start anywhere.  I can't get a job.,12,Ses05F_impro04_F006
9228,6,sd,Ses05F_impro04,5,M,75.01,76.28,I,13,Ses05F_impro04_M006
9229,7,sd,Ses05F_impro04,5,F,75.86,80.96,"I mean, on six seven and five an hour does not - does not pay the bills I mean.",14,Ses05F_impro04_F007
9230,7,sd,Ses05F_impro04,5,M,80.5,84.99,"No, it doesn't pay the bills, but it would pay something.  And it would help you get somewhere else.",15,Ses05F_impro04_M007
9231,8,sd,Ses05F_impro04,5,F,83.89,89.8,I still can't live on in six seven and five.  It's not possible in Los Angeles.  Housing is too expensive.,16,Ses05F_impro04_F008
9232,8,sv,Ses05F_impro04,5,M,89.44,95.3,"and No, I understand, but you've got to start somewhere.  It's better than nothing and that's all you have.  You have nothing right now.",17,Ses05F_impro04_M008
9233,9,sd,Ses05F_impro04,5,F,95.17,107.36,"I mean I can do the McDonald's thing for a while as humiliating as that is, but I mean then what?  I mean You can't exactly move up in that kind of industry.",18,Ses05F_impro04_F009
9234,9,sv,Ses05F_impro04,5,M,106.36,110.45,"Wait, You can move up.  There's management programs in McDonalds and things like that.",19,Ses05F_impro04_M009
9235,10,sv,Ses05F_impro04,5,F,108.31,116.04,"Oh come on, that's not what I envisioned for myself. Honestly, would you settle for being a manager at McDonalds?",20,Ses05F_impro04_F010
9236,10,sd,Ses05F_impro04,5,M,115.65,119.44,"[GARBAGE] No, I wouldn't, but I--",22,Ses05F_impro04_M010
9237,11,sv,Ses05F_impro04,5,F,118.95,121.71,This is humiliating.,23,Ses05F_impro04_F011
9238,11,sv,Ses05F_impro04,5,M,121.48,125.44,"Well, you know what?  Life gets humili... humiliating at times.",24,Ses05F_impro04_M011
9239,12,sv,Ses05F_impro04,5,F,124.48,128.08,"No, I don't I don't want to accept that.  I think that's bullshit.",25,Ses05F_impro04_F012
9240,12,qw,Ses05F_impro04,5,M,127.66,130.95,"Well, what are you going to do about it to make it different?",26,Ses05F_impro04_M012
9241,13,sd,Ses05F_impro04,5,F,131.82,135.81,I don't know.  I feel like I've tried everything.,27,Ses05F_impro04_F013
9242,13,qy,Ses05F_impro04,5,M,135.81,139.6,Have you?  There's got to be something else.,28,Ses05F_impro04_M013
9243,14,sd,Ses05F_impro04,5,F,138.28,145.89,Three years of going out every day--every day--and looking for a job and being constantly denied everywhere I go.,29,Ses05F_impro04_F014
9244,14,sd,Ses05F_impro04,5,M,147.66,162.44,"I don't know what to tell you, babe. Maybe- Maybe you're right.  Maybe you do have to go someplace else.  I don't know, maybe it's just not meant to be here.  I mean I want you to-I don't want you to give up, but I mean I don't want you to move away, but at the same time, I don't like seeing you like this.",30,Ses05F_impro04_M014
9245,15,sd,Ses05F_impro04,5,F,158.49,167.21,I'm just so scared to start over I mean.  I put so much time and energy into being here.,31,Ses05F_impro04_F015
9246,16,qw,Ses05F_impro04,5,F,168.51,172.4321,"Where am I supposed to go?  I mean, like what?",32,Ses05F_impro04_F016
9247,15,sd,Ses05F_impro04,5,M,172.14,179.36,"If it's rent or something like that, I mean I can help you out a little bit, if- if that will help you you know stick with it.",33,Ses05F_impro04_M015
9248,17,sd,Ses05F_impro04,5,F,179.1,184.95,I don't know. Maybe I can take out a loan. I just- I need prospects and I don't feel like I have any.,34,Ses05F_impro04_F017
9249,16,sv,Ses05F_impro04,5,M,185.01,191.18,"Well, just don't give up. And there's- you know, You never know, something might be around the corner tomorrow.",35,Ses05F_impro04_M016
9250,18,sd,Ses05F_impro04,5,F,190.61,193.78,But that doesn't help me when I'm hungry now.,36,Ses05F_impro04_F018
9251,17,sv,Ses05F_impro04,5,M,193.34,197.83,"Well, you know I'm not going to let you starve.",37,Ses05F_impro04_M017
9252,19,sd,Ses05F_impro04,5,F,197.53,199.65,I'm just worried.,38,Ses05F_impro04_F019
9253,18,sv,Ses05F_impro04,5,M,199.63,224.87,"Of course, you're worried.  We're all worried.  I'm worried for you.  Everyone's always worried.  You know, I don't-maybe I have a job and yeah, it's a good job whatever and I'm happy, but it doesn't mean I'm going to have it tomorrow or the next day.  You never know what's going to happen.  Something crazy could happen tomorrow.	Something crazy can happen for you tomorrow and you'll get a job.  You never know.  You can walk up to somebody on the street and it'll be something great.  You've just got to be positive.  You're so negative all the time.",39,Ses05F_impro04_M018
9254,20,sd,Ses05F_impro04,5,F,224.13,226.81,It's three years.,40,Ses05F_impro04_F020
9255,19,sd,Ses05F_impro04,5,M,226.21,230.43,"I understand, but you know what, you've been negative for three years.",41,Ses05F_impro04_M019
9256,21,xx,Ses05F_impro04,5,F,230.22,232.97,Is that honestly what you think?,42,Ses05F_impro04_F021
9257,20,sv,Ses05F_impro04,5,M,232.51,249.18,"It's the way it seems to me.  You started complaining about not being able to find a job the first day you went out and didn't find a job.  And I'm not saying like and not trying to you know put you down or anything, it's just that-",43,Ses05F_impro04_M020
9258,22,sv,Ses05F_impro04,5,F,248.33,250.52,That's really hard to hear.,44,Ses05F_impro04_F022
9259,21,sv,Ses05F_impro04,5,M,250.18,256.37,"But it's true, babe.  You've got to be more positive about things.  Like- Have some faith in yourself.",45,Ses05F_impro04_M021
9260,23,sv,Ses05F_impro04,5,F,256.35,262.2,I feel like I have faith and now faith is running thin because there is no money.,46,Ses05F_impro04_F023
9261,22,sv,Ses05F_impro04,5,M,261.85,265.79,"Well, exactly.  Money is not everything.",47,Ses05F_impro04_M022
9262,24,sv,Ses05F_impro04,5,F,265.5,275.22,"Brian, I don't think you have a concept of what I mean by- by money.  I don't mean money like oh, I can't go get my hair and my nails done today, I mean like I can't eat.",48,Ses05F_impro04_F024
9263,23,sv,Ses05F_impro04,5,M,274.69,276.6,You can.,49,Ses05F_impro04_M023
9264,25,sd,Ses05F_impro04,5,F,276.34,282.5,"No, no, really, if I can't pay to live somewhere, I'm going to end up living in my car.",50,Ses05F_impro04_F025
9265,24,sd,Ses05F_impro04,5,M,281.81,285.94,You know I would never let that happen.  I wouldn't let that happen.,51,Ses05F_impro04_M024
9266,26,sd,Ses05F_impro04,5,F,285.75,287.43,I just-- I,52,Ses05F_impro04_F026
9267,25,sd,Ses05F_impro04,5,M,286.02,298.79,"You can always stay with me if you- if you have to stay with me for a while and get yourself back up on your feet again.  You know I'm not just going to you know just throw you to the wolves or something like that.  If there's any way I can help you, I will.",53,Ses05F_impro04_M025
9268,27,fc,Ses05F_impro04,5,F,298.63,300.63,"Well, thank you.",54,Ses05F_impro04_F027
9269,26,sv,Ses05F_impro04,5,M,300.47,305.36,But you have to keep trying.  You can't give up.,55,Ses05F_impro04_M026
9270,28,sd,Ses05F_impro04,5,F,302.78,308.04,"Yeah, I don't intend to stop trying.  I just--I don't when is when enough is enough.",56,Ses05F_impro04_F028
9271,27,sv,Ses05F_impro04,5,M,306.08,310.1,"And you've got to think--well, ask yourself why are they not hiring you?",57,Ses05F_impro04_M027
9272,29,h,Ses05F_impro04,5,F,310.65,312.8,I don't know.,58,Ses05F_impro04_F029
9273,28,qy,Ses05F_impro04,5,M,311.09,313.31,I mean are you going in for interviews?,59,Ses05F_impro04_M028
9274,30,sv,Ses05F_impro04,5,F,312.87,316.33,"Yeah, and I look nice and I'm you know--",60,Ses05F_impro04_F030
9275,29,qy,Ses05F_impro04,5,M,315.97,317.34,Are you presenting-,61,Ses05F_impro04_M029
9276,31,sv,Ses05F_impro04,5,F,316.36,318.29,charismatic.,62,Ses05F_impro04_F031
9277,30,qy,Ses05F_impro04,5,M,317.36,319.28,putting your best foot forward? or you,63,Ses05F_impro04_M030
9278,32,sd,Ses05F_impro04,5,F,318.34,320.91,"yah, to-totally, and I'm not--",64,Ses05F_impro04_F032
9279,31,qy,Ses05F_impro04,5,M,319.4,323.4,"Do they seem to like you? I mean, Can you get any read from them?",65,Ses05F_impro04_M031
9280,33,sv,Ses05F_impro04,5,F,323.33,328.76,"Yeah, I always think so, but I- I just feel like it's a lot of lip service everywhere I go.",66,Ses05F_impro04_F033
9281,32,qy,Ses05F_impro04,5,M,328.23,331.95,Have you ever called them back and asked why you didn't get the job?,67,Ses05F_impro04_M032
9282,34,na,Ses05F_impro04,5,F,329.96,332.06,"Yeah, I follow up.",68,Ses05F_impro04_F034
9283,33,qy,Ses05F_impro04,5,M,332.12,335.52,Do they give you any specifics as to why they didn't go with you?,69,Ses05F_impro04_M033
9284,35,sv,Ses05F_impro04,5,F,333.68,336.64,It's just like- it's a matter of-,70,Ses05F_impro04_F035
9285,36,sv,Ses05F_impro04,5,F,337.32,344.69,"not tall enough, not pretty enough, not--you know how this place is.",71,Ses05F_impro04_F036
9286,34,qw,Ses05F_impro04,5,M,344.18,350.73,"Yeah, I understand. maybe What jobs are we talking about?",72,Ses05F_impro04_M034
9287,37,sv,Ses05F_impro04,5,F,350.69,352.31,"I mean, anything.",73,Ses05F_impro04_F037
9288,35,qw,Ses05F_impro04,5,M,350.84,354.02,Like- What's your ideal job?  What do you want to do?,74,Ses05F_impro04_M035
9289,38,sd,Ses05F_impro04,5,F,353.5,356.19,"Well, I'd like to be a working actor.",75,Ses05F_impro04_F038
9290,36,sv,Ses05F_impro04,5,M,355.66,357.32,Of course.,76,Ses05F_impro04_M036
9291,39,sd,Ses05F_impro04,5,F,357.03,359.66,But um--,77,Ses05F_impro04_F039
9292,37,sv,Ses05F_impro04,5,M,358.9,362.39,"Everyone wants to be a working actor, but they all work at something else.",78,Ses05F_impro04_M037
9293,40,b,Ses05F_impro04,5,F,361.96,363.41,Yeah.,79,Ses05F_impro04_F040
9294,38,qw,Ses05F_impro04,5,M,363.4,365.63,So what's the something else?,80,Ses05F_impro04_M038
9295,41,sd,Ses05F_impro04,5,F,365.91,368.46,"Bartending, catering.",81,Ses05F_impro04_F041
9296,39,sd,Ses05F_impro04,5,M,368.64,380.56,"You can't get a catering gig?  Well, I can call some friends.  I- Well, I did call some friends before, but you went in once and then never went back.",82,Ses05F_impro04_M039
9297,42,qy,Ses05F_impro04,5,F,381.37,389.79,Would you be willing to make some more calls on my behalf? I won't--I won't make you look bad.,83,Ses05F_impro04_F042
9298,40,qy,Ses05F_impro04,5,M,387.54,390.68,If I- If you- Will you stick with it?,84,Ses05F_impro04_M040
9299,43,ny,Ses05F_impro04,5,F,389.8,391.11,yeah.,85,Ses05F_impro04_F043
9300,41,sd,Ses05F_impro04,5,M,392.0554,396.31,"Okay.  Okay, I'll call some people.",86,Ses05F_impro04_M041
9301,44,fc,Ses05F_impro04,5,F,395.47,396.95,Thank you.,87,Ses05F_impro04_F044
9302,42,sv,Ses05F_impro04,5,M,397.22,402.24,"But you've got to keep looking for other stuff. You've got to do it on your own, too.  Okay?",88,Ses05F_impro04_M042
9303,45,sd,Ses05F_impro04,5,F,398.68,400.71,"I will, I will.",89,Ses05F_impro04_F045
9304,46,fc,Ses05F_impro04,5,F,401.77,403.28,"Yeah, thank you.",90,Ses05F_impro04_F046
9305,43,sd,Ses05F_impro04,5,M,402.27,404.33,You know I'll always help you.,91,Ses05F_impro04_M043
9306,0,sv,Ses05M_script03_2,5,M,4.324,9.34,Come to think of it the real cause of that roue was Peter Burden.,0,Ses05M_script03_2_M000
9307,0,sv,Ses05M_script03_2,5,F,8.81,10.96,Oh You knew there was nothing in that.,1,Ses05M_script03_2_F000
9308,1,sd,Ses05M_script03_2,5,M,10.44,13.71,I knew nothing of the sort.  You accepted presents from him.,2,Ses05M_script03_2_M001
9309,1,sd,Ses05M_script03_2,5,F,13.13,15.52,Only a trivial little broach.,3,Ses05M_script03_2_F001
9310,2,sd,Ses05M_script03_2,5,M,15.06,18.98,"I remember it well, covered in diamonds and the worst possible taste.",4,Ses05M_script03_2_M002
9311,2,sd,Ses05M_script03_2,5,F,17.79,21.43,Not at all.  I quite like it.  I wear it often.,5,Ses05M_script03_2_F002
9312,3,sd,Ses05M_script03_2,5,M,21.11,25.4,You went out of your way to torture me over Peter Burden.,6,Ses05M_script03_2_M003
9313,3,sd,Ses05M_script03_2,5,F,24.9496,30.46,"[garbage], No, I didn't.  You worked the whole thing up in your jealous imagination.",7,Ses05M_script03_2_F003
9314,4,qy,Ses05M_script03_2,5,M,29.78,32.97,You must admit that he was in love with you. wasn't he?,8,Ses05M_script03_2_M004
9315,4,na,Ses05M_script03_2,5,F,32.12,35.55,"Oh, maybe a little.  Nothing serious.",9,Ses05M_script03_2_F004
9316,5,sd,Ses05M_script03_2,5,M,34.85,37.62,He let him kiss you.  You said you did.,10,Ses05M_script03_2_M005
9317,5,xx,Ses05M_script03_2,5,F,37.12,38.58,"Well, what of it.",11,Ses05M_script03_2_F005
9318,6,qw,Ses05M_script03_2,5,M,38.24,39.89,what of it?,12,Ses05M_script03_2_M006
9319,6,sd,Ses05M_script03_2,5,F,39.23,42.49,Well it gave him a lot of pleasure and it didn't hurt me.,13,Ses05M_script03_2_F006
9320,7,qw,Ses05M_script03_2,5,M,41.89,43.77,What about me?,14,Ses05M_script03_2_M007
9321,7,sv,Ses05M_script03_2,5,F,43.24,47.31,"Well, if you hadn't been so nosey and suspicious you never would have known about it.",15,Ses05M_script03_2_F007
9322,8,sv,Ses05M_script03_2,5,M,46.35,49.2,"Well, that's a nice point of view I must say.",16,Ses05M_script03_2_M008
9323,8,sd,Ses05M_script03_2,5,F,48.63,51.5,I'm getting very bored with this conversation.,17,Ses05M_script03_2_F008
9324,9,sd,Ses05M_script03_2,5,M,50.7,52.95,"Me, too, bored stiff.",18,Ses05M_script03_2_M009
9325,10,qy,Ses05M_script03_2,5,M,54.15,56.04,Do you want some brandy?,19,Ses05M_script03_2_M010
9326,9,nn,Ses05M_script03_2,5,F,55.64,57.28,No thanks.,20,Ses05M_script03_2_F009
9327,11,sd,Ses05M_script03_2,5,M,57.25,59.13,I think I'll have a little.,21,Ses05M_script03_2_M011
9328,10,sd,Ses05M_script03_2,5,F,58.98,62.84,I don't see why you want it; you've already had two glasses.,22,Ses05M_script03_2_F010
9329,12,sd,Ses05M_script03_2,5,M,62.27,65.93,"No particular reason.  Besides, they were little ones.",23,Ses05M_script03_2_M012
9330,11,sv,Ses05M_script03_2,5,F,65.4,68.98,"Well, it seems silly to go on and on with such a thing.",24,Ses05M_script03_2_F011
9331,13,sd,Ses05M_script03_2,5,M,68.36,77.7,You can hardly say- You can hardly call three little liquor glasses of brandy for the entire evening going on and on.,25,Ses05M_script03_2_M013
9332,12,sv,Ses05M_script03_2,5,F,77.0,79.59,It's becoming a habit with you.,26,Ses05M_script03_2_F012
9333,14,sv,Ses05M_script03_2,5,M,78.85,83.0,You needn't be so grand simply because you don't happen to want me at the moment.,27,Ses05M_script03_2_M014
9334,13,sv,Ses05M_script03_2,5,F,82.26,84.46,Don't be stupid.,28,Ses05M_script03_2_F013
9335,15,sd,Ses05M_script03_2,5,M,84.06,86.06,"Amanda, really.",29,Ses05M_script03_2_M015
9336,14,qw,Ses05M_script03_2,5,F,85.03,86.07,What?,30,Ses05M_script03_2_F014
9337,16,qy,Ses05M_script03_2,5,M,87.09,92.73,"Nothing.  Are you going out somewhere, darling?",31,Ses05M_script03_2_M016
9338,15,sd,Ses05M_script03_2,5,F,92.19,94.99,Just making myself fascinating for you.,32,Ses05M_script03_2_F015
9339,17,sv,Ses05M_script03_2,5,M,94.55,98.96,"Um- Well, that reply has just broken my heart.",33,Ses05M_script03_2_M017
9340,16,sv,Ses05M_script03_2,5,F,98.54,102.72,"It's a woman's job to allure the man.  Watch me a moment, won't you?",34,Ses05M_script03_2_F016
9341,18,sv,Ses05M_script03_2,5,M,101.81,103.98,"Oh, as a matter of fact, that's perfectly true.",35,Ses05M_script03_2_M018
9342,17,sv,Ses05M_script03_2,5,F,103.32,104.74,"No, it isn't.",36,Ses05M_script03_2_F017
9343,19,aa,Ses05M_script03_2,5,M,104.01,105.19,"Yes, it is.",37,Ses05M_script03_2_M019
9344,18,sv,Ses05M_script03_2,5,F,104.87,107.72,"No, it it is not, be quiet.",38,Ses05M_script03_2_F018
9345,20,sv,Ses05M_script03_2,5,M,107.94,113.29,It's a pity you didn't have a little bit more brandy.  It might have made you a little less disagreeable.,39,Ses05M_script03_2_M020
9346,19,sv,Ses05M_script03_2,5,F,112.6,116.1,"hum, It doesn't seem to have worked such wonders with you.",40,Ses05M_script03_2_F019
9347,21,sd,Ses05M_script03_2,5,M,115.39,117.79,"oh, Snap, snap, snap.  Like a little Adder.",41,Ses05M_script03_2_M021
9348,20,sd,Ses05M_script03_2,5,F,117.27,119.5,"Adders don't snap, they sting.",42,Ses05M_script03_2_F020
9349,22,sd,Ses05M_script03_2,5,M,118.83,122.33,"Nonsense, they've got a little bag of venom behind their fangs and they snap!",43,Ses05M_script03_2_M022
9350,21,sd,Ses05M_script03_2,5,F,121.84,123.0985,They sting.,44,Ses05M_script03_2_F021
9351,23,sd,Ses05M_script03_2,5,M,122.34,123.59,They snap.,45,Ses05M_script03_2_M023
9352,22,xx,Ses05M_script03_2,5,F,123.1085,127.66,"Okay, I don't care if they roll about like hoops and bark, okay?",46,Ses05M_script03_2_F022
9353,24,qy,Ses05M_script03_2,5,M,129.44,136.1,"So, did you see much of Peter Burden after the divorce?",47,Ses05M_script03_2_M024
9354,23,na,Ses05M_script03_2,5,F,135.4,137.26,"Yes, I did quite a lot.",48,Ses05M_script03_2_F023
9355,25,qy,Ses05M_script03_2,5,M,136.88,141.2,"You must have let him kiss you quite a good deal more then, huh?",49,Ses05M_script03_2_M025
9356,24,bf,Ses05M_script03_2,5,F,139.71,142.32,[LAUGHTER] Mind your own business.,50,Ses05M_script03_2_F024
9357,26,sv,Ses05M_script03_2,5,M,141.92,149.35,"I'm sure you had a riotous time, no restrain at all, very enjoyable.  You never had much anyway.",51,Ses05M_script03_2_M026
9358,25,sv,Ses05M_script03_2,5,F,147.63,151.36,You're quite insufferable.  I do imagine it's because you're drunk.,52,Ses05M_script03_2_F025
9359,27,sd,Ses05M_script03_2,5,M,150.77,153.76,I am not the slightest bit drunk.,53,Ses05M_script03_2_M027
9360,26,sv,Ses05M_script03_2,5,F,153.02,154.86,You always had a weak head.,54,Ses05M_script03_2_F026
9361,28,sd,Ses05M_script03_2,5,M,154.39,162.33,I do believe that I have said already that I had three minuet liquor glasses of brandy in the entire evening.  A child of two couldn't get drunk of that.,55,Ses05M_script03_2_M028
9362,27,sd,Ses05M_script03_2,5,F,161.75,166.29,"Oh, no on the contrary, a child of two could get violently drunk on only one glass.",56,Ses05M_script03_2_F027
9363,29,xx,Ses05M_script03_2,5,M,165.26,169.81,"Oh, really?  How about a child of three, or child of six, what about a child of nine?",57,Ses05M_script03_2_M029
9364,28,qy,Ses05M_script03_2,5,F,169.44,172.32,Not- Would you shut up.,58,Ses05M_script03_2_F028
